round,player_move,ai_move,winner
31364,3.0,2,Player
31365,1.0,3,Player
31366,2.0,1,Player
31367,1.0,2,AI
31368,2.0,1,Player
31369,3.0,2,Player
31370,2.0,1,Player
31371,2.0,3,AI
31372,2.0,1,Player
31373,2.0,3,AI
31374,1.0,3,Player
31375,2.0,3,AI
31376,2.0,1,Player
31377,2.0,3,AI
31378,1.0,3,Player
31379,2.0,3,AI
31380,3.0,2,Player
31381,2.0,1,Player
31382,1.0,3,Player
31383,1.0,3,Player
31384,2.0,3,AI
31385,3.0,2,Player
31386,2.0,1,Player
31387,,2,AI
31388,2.0,1,Player
31389,2.0,2,Draw
31390,3.0,3,Draw
31391,,3,AI
31392,2.0,1,Player
31393,1.0,2,AI
31394,1.0,3,Player
31395,3.0,3,Draw
31396,1.0,2,AI
31397,2.0,1,Player
31398,1.0,3,Player
31399,2.0,3,AI
31400,2.0,1,Player
31401,2.0,3,AI
31402,3.0,1,AI
31403,1.0,1,Draw
31404,3.0,1,AI
31405,3.0,2,Player
31406,1.0,1,Draw
31407,1.0,1,Draw
31408,,3,AI
31409,1.0,3,Player
31410,3.0,3,Draw
31411,2.0,3,AI
31412,2.0,1,Player
31413,3.0,3,Draw
31414,1.0,1,Draw
31415,3.0,2,Player
31416,3.0,1,AI
31417,1.0,3,Player
31418,1.0,3,Player
31419,2.0,1,Player
31420,1.0,1,Draw
31421,1.0,3,Player
31422,2.0,1,Player
31423,2.0,1,Player
31424,2.0,1,Player
31425,3.0,3,Draw
31426,3.0,1,AI
31427,3.0,3,Draw
31428,2.0,1,Player
31429,1.0,1,Draw
31430,3.0,3,Draw
31431,3.0,1,AI
31432,2.0,3,AI
31433,3.0,3,Draw
31434,3.0,1,AI
31435,1.0,3,Player
31436,1.0,1,Draw
31437,3.0,3,Draw
31438,1.0,2,AI
31439,1.0,3,Player
31440,2.0,2,Draw
31441,2.0,1,Player
31442,1.0,1,Draw
31443,1.0,3,Player
31444,3.0,3,Draw
31445,2.0,3,AI
31446,3.0,1,AI
31447,3.0,1,AI
31448,,1,AI
31449,2.0,3,AI
31450,2.0,2,Draw
31451,1.0,1,Draw
31452,3.0,2,Player
31453,2.0,2,Draw
31454,3.0,1,AI
31455,1.0,1,Draw
31456,1.0,2,AI
31457,3.0,3,Draw
31458,2.0,1,Player
31459,3.0,1,AI
31460,2.0,3,AI
31461,2.0,3,AI
31462,2.0,1,Player
31463,3.0,3,Draw
31464,2.0,2,Draw
31465,1.0,3,Player
31466,3.0,2,Player
31467,2.0,1,Player
31468,2.0,3,AI
31469,3.0,1,AI
31470,2.0,3,AI
31471,3.0,1,AI
31472,2.0,3,AI
31473,3.0,1,AI
31474,1.0,3,Player
31475,2.0,1,Player
31476,1.0,3,Player
31477,2.0,3,AI
31478,3.0,2,Player
31479,3.0,3,Draw
31480,2.0,3,AI
31481,2.0,3,AI
31482,2.0,1,Player
31483,1.0,2,AI
31484,2.0,3,AI
31485,1.0,3,Player
31486,3.0,1,AI
31487,3.0,3,Draw
31488,3.0,2,Player
31489,2.0,3,AI
31490,1.0,2,AI
31491,2.0,3,AI
31492,3.0,3,Draw
31493,2.0,2,Draw
31494,1.0,1,Draw
31495,1.0,2,AI
31496,1.0,3,Player
31497,3.0,1,AI
31498,3.0,1,AI
31499,2.0,1,Player
31500,2.0,3,AI
31501,3.0,1,AI
31502,2.0,2,Draw
31503,2.0,3,AI
31504,2.0,2,Draw
31505,3.0,3,Draw
31506,1.0,1,Draw
31507,3.0,3,Draw
31508,1.0,3,Player
31509,1.0,2,AI
31510,2.0,1,Player
31511,2.0,1,Player
31512,2.0,3,AI
31513,3.0,3,Draw
31514,2.0,3,AI
31515,2.0,3,AI
31516,1.0,3,Player
31517,1.0,3,Player
31518,3.0,1,AI
31519,2.0,1,Player
31520,2.0,1,Player
31521,2.0,1,Player
31522,2.0,3,AI
31523,1.0,2,AI
31524,1.0,2,AI
31525,2.0,1,Player
31526,2.0,1,Player
31527,3.0,3,Draw
31528,2.0,3,AI
31529,1.0,3,Player
31530,3.0,1,AI
31531,3.0,1,AI
31532,1.0,2,AI
31533,3.0,1,AI
31534,2.0,1,Player
31535,2.0,1,Player
31536,2.0,3,AI
31537,2.0,2,Draw
31538,2.0,3,AI
31539,2.0,3,AI
31540,1.0,3,Player
31541,2.0,2,Draw
31542,1.0,3,Player
31543,3.0,1,AI
31544,1.0,3,Player
31545,1.0,3,Player
31546,2.0,3,AI
31547,3.0,1,AI
31548,2.0,1,Player
31549,2.0,3,AI
31550,2.0,3,AI
31551,2.0,3,AI
31552,3.0,2,Player
31553,2.0,3,AI
31554,2.0,3,AI
31555,2.0,3,AI
31556,1.0,1,Draw
31557,1.0,1,Draw
31558,1.0,1,Draw
31559,3.0,3,Draw
31560,1.0,3,Player
31561,3.0,1,AI
31562,3.0,3,Draw
31563,3.0,1,AI
31564,3.0,3,Draw
31565,3.0,3,Draw
31566,1.0,2,AI
31567,3.0,2,Player
31568,3.0,3,Draw
31569,1.0,1,Draw
31570,3.0,1,AI
31571,2.0,1,Player
31572,3.0,3,Draw
31573,2.0,1,Player
31574,3.0,2,Player
31575,2.0,1,Player
31576,1.0,3,Player
31577,2.0,2,Draw
31578,2.0,3,AI
31579,1.0,3,Player
31580,1.0,3,Player
31581,2.0,1,Player
31582,2.0,2,Draw
31583,1.0,1,Draw
31584,3.0,3,Draw
31585,2.0,3,AI
31586,2.0,3,AI
31587,3.0,3,Draw
31588,1.0,1,Draw
31589,,3,AI
31590,3.0,3,Draw
31591,1.0,3,Player
31592,1.0,3,Player
31593,3.0,1,AI
31594,3.0,1,AI
31595,1.0,1,Draw
31596,1.0,3,Player
31597,1.0,3,Player
31598,2.0,3,AI
31599,2.0,2,Draw
31600,2.0,3,AI
31601,2.0,3,AI
31602,3.0,2,Player
31603,2.0,1,Player
31604,3.0,1,AI
31605,2.0,3,AI
31606,3.0,2,Player
31607,2.0,3,AI
31608,2.0,2,Draw
31609,2.0,1,Player
31610,2.0,1,Player
31611,3.0,2,Player
31612,3.0,2,Player
31613,2.0,2,Draw
31614,3.0,3,Draw
31615,3.0,3,Draw
31616,2.0,3,AI
31617,2.0,2,Draw
31618,2.0,3,AI
31619,1.0,2,AI
31620,3.0,2,Player
31621,2.0,2,Draw
31622,3.0,3,Draw
31623,2.0,1,Player
31624,1.0,1,Draw
31625,1.0,3,Player
31626,1.0,2,AI
31627,3.0,3,Draw
31628,3.0,3,Draw
31629,2.0,2,Draw
31630,2.0,1,Player
31631,3.0,3,Draw
31632,3.0,2,Player
31633,2.0,2,Draw
31634,3.0,2,Player
31635,1.0,1,Draw
31636,2.0,1,Player
31637,3.0,1,AI
31638,3.0,3,Draw
31639,3.0,3,Draw
31640,2.0,2,Draw
31641,3.0,3,Draw
31642,3.0,1,AI
31643,2.0,1,Player
31644,3.0,1,AI
31645,2.0,1,Player
31646,2.0,1,Player
31647,3.0,3,Draw
31648,3.0,3,Draw
31649,3.0,1,AI
31650,3.0,1,AI
31651,1.0,2,AI
31652,3.0,1,AI
31653,1.0,3,Player
31654,1.0,3,Player
31655,1.0,1,Draw
31656,1.0,1,Draw
31657,1.0,2,AI
31658,1.0,1,Draw
31659,2.0,2,Draw
31660,3.0,3,Draw
31661,,3,AI
31662,3.0,3,Draw
31663,3.0,3,Draw
31664,3.0,2,Player
31665,3.0,1,AI
31666,1.0,3,Player
31667,2.0,1,Player
31668,2.0,2,Draw
31669,2.0,1,Player
31670,2.0,1,Player
31671,2.0,3,AI
31672,,1,AI
31673,1.0,3,Player
31674,2.0,3,AI
31675,2.0,3,AI
31676,,3,AI
31677,2.0,3,AI
31678,3.0,3,Draw
31679,2.0,2,Draw
31680,1.0,1,Draw
31681,3.0,3,Draw
31682,3.0,3,Draw
31683,2.0,1,Player
31684,1.0,1,Draw
31685,1.0,3,Player
31686,1.0,3,Player
31687,2.0,3,AI
31688,3.0,3,Draw
31689,3.0,1,AI
31690,2.0,3,AI
31691,2.0,1,Player
31692,2.0,1,Player
31693,1.0,3,Player
31694,2.0,2,Draw
31695,1.0,3,Player
31696,3.0,1,AI
31697,3.0,1,AI
31698,1.0,3,Player
31699,3.0,1,AI
31700,3.0,1,AI
31701,3.0,1,AI
31702,3.0,1,AI
31703,3.0,1,AI
31704,3.0,3,Draw
31705,2.0,1,Player
31706,1.0,3,Player
31707,3.0,3,Draw
31708,3.0,1,AI
31709,1.0,1,Draw
31710,3.0,1,AI
31711,3.0,2,Player
31712,3.0,1,AI
31713,1.0,2,AI
31714,2.0,3,AI
31715,1.0,1,Draw
31716,2.0,1,Player
31717,2.0,1,Player
31718,3.0,3,Draw
31719,2.0,1,Player
31720,2.0,1,Player
31721,2.0,1,Player
31722,1.0,3,Player
31723,3.0,2,Player
31724,3.0,3,Draw
31725,3.0,1,AI
31726,3.0,1,AI
31727,1.0,2,AI
31728,2.0,1,Player
31729,1.0,1,Draw
31730,3.0,1,AI
31731,2.0,3,AI
31732,1.0,2,AI
31733,2.0,1,Player
31734,2.0,1,Player
31735,2.0,1,Player
31736,3.0,1,AI
31737,2.0,3,AI
31738,2.0,3,AI
31739,2.0,3,AI
31740,1.0,1,Draw
31741,2.0,3,AI
31742,2.0,3,AI
31743,1.0,3,Player
31744,2.0,1,Player
31745,1.0,3,Player
31746,3.0,1,AI
31747,2.0,1,Player
31748,3.0,2,Player
31749,2.0,1,Player
31750,1.0,1,Draw
31751,1.0,1,Draw
31752,3.0,3,Draw
31753,2.0,3,AI
31754,3.0,1,AI
31755,3.0,1,AI
31756,2.0,1,Player
31757,2.0,1,Player
31758,1.0,3,Player
31759,2.0,1,Player
31760,1.0,3,Player
31761,1.0,3,Player
31762,1.0,3,Player
31763,3.0,3,Draw
31764,1.0,2,AI
31765,2.0,3,AI
31766,2.0,1,Player
31767,2.0,1,Player
31768,3.0,3,Draw
31769,3.0,1,AI
31770,1.0,3,Player
31771,3.0,3,Draw
31772,2.0,1,Player
31773,2.0,1,Player
31774,1.0,1,Draw
31775,2.0,3,AI
31776,1.0,1,Draw
31777,3.0,1,AI
31778,1.0,3,Player
31779,3.0,1,AI
31780,2.0,1,Player
31781,1.0,3,Player
31782,1.0,3,Player
31783,2.0,3,AI
31784,2.0,2,Draw
31785,1.0,3,Player
31786,2.0,2,Draw
31787,2.0,3,AI
31788,2.0,2,Draw
31789,1.0,2,AI
31790,1.0,1,Draw
31791,2.0,1,Player
31792,1.0,1,Draw
31793,2.0,2,Draw
31794,3.0,1,AI
31795,2.0,1,Player
31796,2.0,1,Player
31797,2.0,1,Player
31798,2.0,1,Player
31799,2.0,1,Player
31800,2.0,3,AI
31801,2.0,3,AI
31802,1.0,2,AI
31803,2.0,1,Player
31804,1.0,1,Draw
31805,3.0,1,AI
31806,1.0,3,Player
31807,3.0,1,AI
31808,3.0,3,Draw
31809,3.0,3,Draw
31810,1.0,1,Draw
31811,3.0,1,AI
31812,3.0,3,Draw
31813,3.0,1,AI
31814,1.0,1,Draw
31815,3.0,1,AI
31816,2.0,1,Player
31817,2.0,3,AI
31818,2.0,2,Draw
31819,1.0,1,Draw
31820,3.0,3,Draw
31821,3.0,1,AI
31822,3.0,2,Player
31823,2.0,1,Player
31824,2.0,3,AI
31825,3.0,1,AI
31826,2.0,3,AI
31827,3.0,3,Draw
31828,2.0,2,Draw
31829,2.0,3,AI
31830,1.0,3,Player
31831,3.0,1,AI
31832,1.0,1,Draw
31833,1.0,1,Draw
31834,3.0,3,Draw
31835,1.0,2,AI
31836,3.0,1,AI
31837,2.0,1,Player
31838,2.0,3,AI
31839,1.0,2,AI
31840,3.0,3,Draw
31841,1.0,2,AI
31842,2.0,1,Player
31843,3.0,1,AI
31844,2.0,1,Player
31845,,3,AI
31846,3.0,3,Draw
31847,3.0,3,Draw
31848,1.0,3,Player
31849,3.0,3,Draw
31850,1.0,3,Player
31851,2.0,1,Player
31852,3.0,3,Draw
31853,1.0,3,Player
31854,1.0,3,Player
31855,1.0,3,Player
31856,,1,AI
31857,2.0,2,Draw
31858,3.0,2,Player
31859,1.0,1,Draw
31860,2.0,2,Draw
31861,2.0,1,Player
31862,3.0,1,AI
31863,2.0,3,AI
31864,3.0,1,AI
31865,,3,AI
31866,2.0,3,AI
31867,1.0,3,Player
31868,2.0,2,Draw
31869,1.0,1,Draw
31870,1.0,1,Draw
31871,3.0,3,Draw
31872,2.0,1,Player
31873,1.0,3,Player
31874,3.0,1,AI
31875,2.0,3,AI
31876,3.0,1,AI
31877,3.0,1,AI
31878,3.0,1,AI
31879,2.0,3,AI
31880,3.0,3,Draw
31881,1.0,2,AI
31882,2.0,1,Player
31883,3.0,3,Draw
31884,2.0,2,Draw
31885,2.0,3,AI
31886,2.0,3,AI
31887,2.0,2,Draw
31888,1.0,3,Player
31889,3.0,1,AI
31890,2.0,1,Player
31891,3.0,3,Draw
31892,,1,AI
31893,2.0,1,Player
31894,2.0,1,Player
31895,1.0,3,Player
31896,1.0,3,Player
31897,3.0,1,AI
31898,2.0,1,Player
31899,2.0,1,Player
31900,3.0,1,AI
31901,3.0,3,Draw
31902,1.0,2,AI
31903,2.0,3,AI
31904,2.0,3,AI
31905,2.0,2,Draw
31906,2.0,3,AI
31907,2.0,1,Player
31908,1.0,3,Player
31909,1.0,3,Player
31910,3.0,2,Player
31911,2.0,3,AI
31912,2.0,3,AI
31913,3.0,3,Draw
31914,3.0,1,AI
31915,1.0,1,Draw
31916,3.0,1,AI
31917,3.0,1,AI
31918,2.0,2,Draw
31919,1.0,3,Player
31920,3.0,3,Draw
31921,2.0,3,AI
31922,1.0,3,Player
31923,2.0,2,Draw
31924,2.0,3,AI
31925,1.0,2,AI
31926,2.0,3,AI
31927,3.0,2,Player
31928,1.0,3,Player
31929,2.0,2,Draw
31930,1.0,2,AI
31931,2.0,3,AI
31932,2.0,1,Player
31933,1.0,3,Player
31934,1.0,2,AI
31935,3.0,3,Draw
31936,2.0,1,Player
31937,3.0,1,AI
31938,2.0,3,AI
31939,2.0,3,AI
31940,3.0,1,AI
31941,3.0,1,AI
31942,1.0,1,Draw
31943,2.0,3,AI
31944,2.0,2,Draw
31945,2.0,1,Player
31946,2.0,1,Player
31947,3.0,1,AI
31948,3.0,3,Draw
31949,3.0,3,Draw
31950,3.0,3,Draw
31951,2.0,3,AI
31952,2.0,1,Player
31953,3.0,1,AI
31954,2.0,1,Player
31955,1.0,3,Player
31956,2.0,3,AI
31957,2.0,1,Player
31958,2.0,1,Player
31959,2.0,1,Player
31960,2.0,3,AI
31961,2.0,1,Player
31962,2.0,1,Player
31963,1.0,2,AI
31964,3.0,3,Draw
31965,1.0,2,AI
31966,3.0,3,Draw
31967,1.0,3,Player
31968,2.0,2,Draw
31969,3.0,3,Draw
31970,1.0,3,Player
31971,1.0,3,Player
31972,2.0,1,Player
31973,1.0,3,Player
31974,2.0,1,Player
31975,,2,AI
31976,1.0,3,Player
31977,1.0,3,Player
31978,3.0,3,Draw
31979,1.0,3,Player
31980,1.0,3,Player
31981,2.0,1,Player
31982,1.0,1,Draw
31983,2.0,3,AI
31984,3.0,2,Player
31985,2.0,3,AI
31986,3.0,1,AI
31987,2.0,3,AI
31988,2.0,2,Draw
31989,2.0,3,AI
31990,2.0,1,Player
31991,2.0,1,Player
31992,3.0,2,Player
31993,1.0,3,Player
31994,2.0,1,Player
31995,1.0,3,Player
31996,1.0,3,Player
31997,1.0,3,Player
31998,3.0,2,Player
31999,2.0,3,AI
32000,3.0,2,Player
32001,2.0,1,Player
32002,2.0,3,AI
32003,3.0,3,Draw
32004,1.0,3,Player
32005,2.0,1,Player
32006,3.0,3,Draw
32007,2.0,3,AI
32008,3.0,3,Draw
32009,2.0,3,AI
32010,3.0,2,Player
32011,1.0,3,Player
32012,1.0,3,Player
32013,1.0,2,AI
32014,3.0,3,Draw
32015,1.0,1,Draw
32016,3.0,2,Player
32017,3.0,1,AI
32018,2.0,1,Player
32019,1.0,3,Player
32020,2.0,3,AI
32021,3.0,3,Draw
32022,2.0,1,Player
32023,1.0,2,AI
32024,2.0,3,AI
32025,3.0,3,Draw
32026,1.0,1,Draw
32027,2.0,3,AI
32028,1.0,1,Draw
32029,3.0,3,Draw
32030,3.0,3,Draw
32031,3.0,2,Player
32032,2.0,1,Player
32033,2.0,2,Draw
32034,2.0,1,Player
32035,3.0,1,AI
32036,3.0,3,Draw
32037,3.0,3,Draw
32038,1.0,3,Player
32039,3.0,2,Player
32040,1.0,1,Draw
32041,2.0,1,Player
32042,2.0,1,Player
32043,2.0,2,Draw
32044,2.0,1,Player
32045,2.0,1,Player
32046,2.0,3,AI
32047,2.0,2,Draw
32048,2.0,1,Player
32049,1.0,1,Draw
32050,1.0,2,AI
32051,2.0,1,Player
32052,2.0,3,AI
32053,2.0,1,Player
32054,3.0,1,AI
32055,2.0,1,Player
32056,2.0,1,Player
32057,1.0,1,Draw
32058,1.0,1,Draw
32059,2.0,1,Player
32060,1.0,3,Player
32061,2.0,1,Player
32062,2.0,2,Draw
32063,3.0,1,AI
32064,3.0,3,Draw
32065,2.0,1,Player
32066,1.0,1,Draw
32067,3.0,3,Draw
32068,3.0,1,AI
32069,1.0,1,Draw
32070,3.0,1,AI
32071,1.0,1,Draw
32072,2.0,2,Draw
32073,1.0,1,Draw
32074,2.0,2,Draw
32075,2.0,1,Player
32076,2.0,3,AI
32077,3.0,3,Draw
32078,1.0,3,Player
32079,3.0,1,AI
32080,3.0,2,Player
32081,2.0,2,Draw
32082,1.0,3,Player
32083,1.0,1,Draw
32084,1.0,1,Draw
32085,3.0,3,Draw
32086,2.0,3,AI
32087,3.0,1,AI
32088,2.0,2,Draw
32089,2.0,2,Draw
32090,2.0,2,Draw
32091,1.0,1,Draw
32092,2.0,1,Player
32093,3.0,1,AI
32094,2.0,1,Player
32095,1.0,3,Player
32096,3.0,3,Draw
32097,1.0,1,Draw
32098,1.0,3,Player
32099,2.0,2,Draw
32100,3.0,1,AI
32101,1.0,3,Player
32102,2.0,1,Player
32103,3.0,3,Draw
32104,3.0,3,Draw
32105,1.0,3,Player
32106,1.0,2,AI
32107,2.0,2,Draw
32108,3.0,1,AI
32109,1.0,3,Player
32110,3.0,3,Draw
32111,3.0,3,Draw
32112,2.0,3,AI
32113,3.0,1,AI
32114,2.0,1,Player
32115,1.0,1,Draw
32116,2.0,3,AI
32117,1.0,1,Draw
32118,1.0,1,Draw
32119,1.0,3,Player
32120,2.0,3,AI
32121,2.0,2,Draw
32122,3.0,1,AI
32123,,3,AI
32124,1.0,1,Draw
32125,2.0,1,Player
32126,3.0,3,Draw
32127,2.0,2,Draw
32128,1.0,1,Draw
32129,1.0,3,Player
32130,2.0,1,Player
32131,3.0,1,AI
32132,1.0,2,AI
32133,2.0,3,AI
32134,3.0,1,AI
32135,3.0,3,Draw
32136,2.0,1,Player
32137,2.0,2,Draw
32138,3.0,3,Draw
32139,3.0,3,Draw
32140,2.0,2,Draw
32141,1.0,1,Draw
32142,3.0,2,Player
32143,2.0,3,AI
32144,2.0,1,Player
32145,2.0,3,AI
32146,2.0,3,AI
32147,3.0,3,Draw
32148,1.0,1,Draw
32149,3.0,3,Draw
32150,2.0,1,Player
32151,3.0,3,Draw
32152,3.0,1,AI
32153,2.0,2,Draw
32154,2.0,1,Player
32155,2.0,1,Player
32156,1.0,2,AI
32157,1.0,2,AI
32158,2.0,3,AI
32159,,1,AI
32160,2.0,1,Player
32161,3.0,3,Draw
32162,3.0,3,Draw
32163,2.0,1,Player
32164,2.0,3,AI
32165,2.0,3,AI
32166,2.0,3,AI
32167,2.0,1,Player
32168,2.0,1,Player
32169,3.0,3,Draw
32170,1.0,1,Draw
32171,1.0,1,Draw
32172,2.0,3,AI
32173,3.0,1,AI
32174,2.0,3,AI
32175,3.0,2,Player
32176,1.0,2,AI
32177,2.0,3,AI
32178,3.0,3,Draw
32179,2.0,3,AI
32180,2.0,3,AI
32181,2.0,1,Player
32182,,1,AI
32183,2.0,3,AI
32184,1.0,1,Draw
32185,2.0,3,AI
32186,2.0,3,AI
32187,2.0,3,AI
32188,3.0,1,AI
32189,3.0,2,Player
32190,2.0,3,AI
32191,1.0,1,Draw
32192,2.0,1,Player
32193,2.0,3,AI
32194,3.0,2,Player
32195,1.0,2,AI
32196,3.0,3,Draw
32197,3.0,1,AI
32198,3.0,3,Draw
32199,1.0,1,Draw
32200,3.0,2,Player
32201,1.0,1,Draw
32202,2.0,1,Player
32203,2.0,3,AI
32204,1.0,1,Draw
32205,1.0,3,Player
32206,1.0,3,Player
32207,2.0,3,AI
32208,1.0,3,Player
32209,2.0,3,AI
32210,3.0,1,AI
32211,2.0,1,Player
32212,3.0,2,Player
32213,1.0,3,Player
32214,1.0,2,AI
32215,3.0,2,Player
32216,3.0,3,Draw
32217,1.0,3,Player
32218,3.0,3,Draw
32219,2.0,3,AI
32220,2.0,2,Draw
32221,3.0,3,Draw
32222,3.0,2,Player
32223,2.0,1,Player
32224,2.0,1,Player
32225,1.0,1,Draw
32226,2.0,3,AI
32227,2.0,3,AI
32228,3.0,3,Draw
32229,2.0,1,Player
32230,3.0,1,AI
32231,3.0,1,AI
32232,3.0,3,Draw
32233,3.0,3,Draw
32234,2.0,3,AI
32235,2.0,3,AI
32236,1.0,1,Draw
32237,1.0,1,Draw
32238,2.0,3,AI
32239,2.0,2,Draw
32240,2.0,1,Player
32241,3.0,1,AI
32242,3.0,2,Player
32243,3.0,3,Draw
32244,2.0,1,Player
32245,2.0,3,AI
32246,3.0,3,Draw
32247,1.0,3,Player
32248,2.0,2,Draw
32249,1.0,3,Player
32250,3.0,3,Draw
32251,2.0,1,Player
32252,2.0,1,Player
32253,2.0,3,AI
32254,1.0,2,AI
32255,3.0,3,Draw
32256,1.0,1,Draw
32257,1.0,1,Draw
32258,1.0,3,Player
32259,2.0,3,AI
32260,3.0,3,Draw
32261,3.0,3,Draw
32262,3.0,3,Draw
32263,3.0,1,AI
32264,2.0,3,AI
32265,2.0,1,Player
32266,1.0,3,Player
32267,2.0,3,AI
32268,1.0,2,AI
32269,2.0,3,AI
32270,2.0,1,Player
32271,1.0,1,Draw
32272,3.0,2,Player
32273,3.0,1,AI
32274,3.0,3,Draw
32275,2.0,3,AI
32276,2.0,3,AI
32277,2.0,2,Draw
32278,3.0,1,AI
32279,3.0,3,Draw
32280,,1,AI
32281,1.0,3,Player
32282,1.0,2,AI
32283,3.0,1,AI
32284,2.0,1,Player
32285,1.0,3,Player
32286,1.0,3,Player
32287,1.0,1,Draw
32288,1.0,3,Player
32289,2.0,1,Player
32290,1.0,3,Player
32291,3.0,1,AI
32292,2.0,3,AI
32293,1.0,1,Draw
32294,3.0,2,Player
32295,2.0,1,Player
32296,2.0,1,Player
32297,3.0,1,AI
32298,3.0,3,Draw
32299,2.0,3,AI
32300,2.0,3,AI
32301,3.0,3,Draw
32302,1.0,3,Player
32303,2.0,1,Player
32304,1.0,3,Player
32305,1.0,3,Player
32306,1.0,1,Draw
32307,3.0,3,Draw
32308,2.0,1,Player
32309,2.0,2,Draw
32310,2.0,1,Player
32311,2.0,3,AI
32312,3.0,3,Draw
32313,2.0,1,Player
32314,2.0,3,AI
32315,3.0,3,Draw
32316,2.0,2,Draw
32317,,2,AI
32318,3.0,1,AI
32319,2.0,3,AI
32320,2.0,3,AI
32321,2.0,1,Player
32322,3.0,1,AI
32323,1.0,3,Player
32324,2.0,2,Draw
32325,3.0,3,Draw
32326,3.0,1,AI
32327,3.0,1,AI
32328,2.0,2,Draw
32329,2.0,3,AI
32330,3.0,3,Draw
32331,2.0,1,Player
32332,2.0,2,Draw
32333,1.0,1,Draw
32334,2.0,1,Player
32335,3.0,3,Draw
32336,2.0,3,AI
32337,2.0,3,AI
32338,2.0,1,Player
32339,3.0,3,Draw
32340,3.0,2,Player
32341,2.0,1,Player
32342,1.0,1,Draw
32343,2.0,3,AI
32344,3.0,1,AI
32345,1.0,2,AI
32346,,2,AI
32347,1.0,2,AI
32348,3.0,3,Draw
32349,2.0,1,Player
32350,2.0,2,Draw
32351,3.0,1,AI
32352,2.0,3,AI
32353,1.0,1,Draw
32354,2.0,1,Player
32355,3.0,1,AI
32356,1.0,1,Draw
32357,3.0,3,Draw
32358,2.0,3,AI
32359,3.0,3,Draw
32360,3.0,2,Player
32361,3.0,3,Draw
32362,2.0,3,AI
32363,2.0,1,Player
32364,1.0,2,AI
32365,1.0,1,Draw
32366,2.0,2,Draw
32367,2.0,1,Player
32368,2.0,2,Draw
32369,3.0,1,AI
32370,3.0,1,AI
32371,3.0,3,Draw
32372,2.0,2,Draw
32373,2.0,2,Draw
32374,3.0,1,AI
32375,3.0,1,AI
32376,2.0,1,Player
32377,2.0,3,AI
32378,3.0,3,Draw
32379,3.0,1,AI
32380,2.0,1,Player
32381,3.0,1,AI
32382,3.0,3,Draw
32383,1.0,3,Player
32384,3.0,3,Draw
32385,3.0,1,AI
32386,1.0,3,Player
32387,2.0,2,Draw
32388,2.0,2,Draw
32389,3.0,1,AI
32390,1.0,3,Player
32391,2.0,1,Player
32392,1.0,3,Player
32393,1.0,1,Draw
32394,3.0,2,Player
32395,3.0,1,AI
32396,2.0,3,AI
32397,2.0,1,Player
32398,2.0,2,Draw
32399,1.0,1,Draw
32400,,1,AI
32401,2.0,1,Player
32402,2.0,1,Player
32403,3.0,3,Draw
32404,2.0,1,Player
32405,2.0,3,AI
32406,2.0,1,Player
32407,3.0,1,AI
32408,2.0,1,Player
32409,2.0,3,AI
32410,3.0,1,AI
32411,2.0,1,Player
32412,2.0,1,Player
32413,2.0,3,AI
32414,2.0,1,Player
32415,1.0,3,Player
32416,1.0,2,AI
32417,2.0,3,AI
32418,1.0,1,Draw
32419,1.0,2,AI
32420,2.0,3,AI
32421,2.0,1,Player
32422,2.0,1,Player
32423,2.0,3,AI
32424,3.0,3,Draw
32425,3.0,3,Draw
32426,1.0,1,Draw
32427,3.0,1,AI
32428,2.0,3,AI
32429,3.0,2,Player
32430,1.0,1,Draw
32431,2.0,2,Draw
32432,1.0,1,Draw
32433,1.0,3,Player
32434,2.0,2,Draw
32435,2.0,3,AI
32436,3.0,2,Player
32437,2.0,2,Draw
32438,3.0,3,Draw
32439,2.0,3,AI
32440,2.0,3,AI
32441,2.0,3,AI
32442,1.0,1,Draw
32443,2.0,1,Player
32444,3.0,2,Player
32445,2.0,3,AI
32446,3.0,3,Draw
32447,1.0,1,Draw
32448,1.0,2,AI
32449,1.0,1,Draw
32450,2.0,1,Player
32451,2.0,1,Player
32452,3.0,1,AI
32453,3.0,3,Draw
32454,2.0,3,AI
32455,2.0,3,AI
32456,1.0,1,Draw
32457,3.0,1,AI
32458,2.0,3,AI
32459,3.0,3,Draw
32460,3.0,3,Draw
32461,2.0,2,Draw
32462,2.0,2,Draw
32463,2.0,3,AI
32464,2.0,1,Player
32465,3.0,1,AI
32466,1.0,3,Player
32467,2.0,3,AI
32468,1.0,1,Draw
32469,1.0,3,Player
32470,3.0,1,AI
32471,2.0,1,Player
32472,3.0,2,Player
32473,1.0,2,AI
32474,2.0,1,Player
32475,2.0,3,AI
32476,3.0,1,AI
32477,2.0,1,Player
32478,2.0,1,Player
32479,1.0,1,Draw
32480,3.0,1,AI
32481,2.0,1,Player
32482,1.0,3,Player
32483,3.0,1,AI
32484,1.0,3,Player
32485,1.0,1,Draw
32486,3.0,2,Player
32487,2.0,3,AI
32488,1.0,3,Player
32489,2.0,3,AI
32490,1.0,1,Draw
32491,3.0,1,AI
32492,3.0,3,Draw
32493,1.0,3,Player
32494,3.0,1,AI
32495,2.0,3,AI
32496,2.0,3,AI
32497,2.0,3,AI
32498,1.0,1,Draw
32499,2.0,3,AI
32500,3.0,1,AI
32501,1.0,2,AI
32502,2.0,1,Player
32503,2.0,2,Draw
32504,2.0,1,Player
32505,1.0,3,Player
